user_id,gender,married,has_children,home_country,tenure,age,seats_avg,checked_bags_avg,overcarrier,total_trips,cancellation_rate,unique_flight_destination,taken_flights,frequent_destinations,sessions_booking_rate,discount_booking_rate,booked_flight,booked_hotel,group
511017,M,True,False,usa,1177,62,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
511066,F,False,False,usa,1177,36,1.3333333333333333,0.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
511125,F,True,True,canada,1177,50,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,1.0,True,True,luxus
511145,F,False,True,usa,1177,33,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.6666666666666666,True,True,low_income
511148,F,True,True,usa,1177,46,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
511160,M,True,False,usa,1177,44,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
511178,F,False,False,usa,1177,39,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
511208,F,False,False,usa,1177,35,1.3333333333333333,1.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
511223,F,True,True,canada,1177,47,1.0,1.3333333333333333,True,4,0.25,3.0,3,1.0,0.375,0.3333333333333333,True,True,overcarriers
511238,F,False,False,usa,1177,71,,,,0,,,0,,0.0,,False,False,seniors
511260,F,False,True,usa,1177,37,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
511314,F,False,False,usa,1177,24,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.0,True,True,low_income
511326,F,True,False,usa,1177,43,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
511328,M,True,True,usa,1177,35,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,family_travelers
511364,F,False,True,usa,1177,40,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
511379,F,False,False,canada,1177,50,1.0,1.0,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,luxus
511398,M,True,False,usa,1177,41,1.0,0.6,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,luxus
511424,F,False,False,usa,1177,45,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
511440,F,False,False,usa,1177,43,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
511455,F,False,False,canada,1177,38,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
511542,F,False,False,usa,1177,56,1.6666666666666667,0.6666666666666666,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
511554,F,False,False,usa,1177,46,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
511567,F,False,False,canada,1177,38,1.0,0.6,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,luxus
511570,F,True,True,canada,1177,53,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,luxus
511578,F,True,True,usa,1177,53,1.4,1.2,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
511589,F,False,False,canada,1177,43,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
511608,M,False,False,usa,1177,22,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
511609,M,True,False,usa,1177,41,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,low_income
511666,F,True,False,usa,1177,52,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
511677,F,False,False,usa,1177,54,1.6666666666666667,0.6666666666666666,False,4,0.25,4.0,3,1.3333333333333333,0.5,0.3333333333333333,True,True,singles
511697,F,False,False,usa,1177,41,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
511726,F,False,True,usa,1177,59,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
511739,F,False,False,canada,1177,57,1.6666666666666667,1.0,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,luxus
511757,F,True,True,usa,1177,66,,,,0,,,0,,0.0,,False,False,seniors
511762,F,True,False,usa,1177,45,1.5,0.5,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,singles
511778,F,False,False,usa,1177,40,1.0,1.3333333333333333,True,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,overcarriers
511821,M,False,False,canada,1177,73,,,,0,,,0,,0.0,,False,False,seniors
511827,M,True,False,usa,1177,77,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,seniors
511851,F,False,False,canada,1177,42,1.0,0.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
511859,F,True,False,canada,1177,40,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,luxus
511862,F,False,False,canada,1177,43,1.25,0.75,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
511916,F,True,True,canada,1177,44,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
511923,M,False,False,usa,1177,47,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
511943,F,True,True,usa,1177,34,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,family_travelers
511989,F,False,False,usa,1177,20,,,,0,,,0,,0.0,,False,False,young
511996,F,False,True,usa,1177,47,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
512010,F,True,True,usa,1177,60,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
512016,F,False,True,usa,1177,46,1.0,0.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,low_income
512024,F,True,False,usa,1177,34,3.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
512060,F,True,False,usa,1177,55,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,singles
512069,F,False,True,usa,1177,42,1.4,0.4,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,singles
512099,F,False,False,usa,1177,37,1.0,1.25,True,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,overcarriers
512103,F,True,True,usa,1177,42,1.0,0.5,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
512144,F,False,False,usa,1177,20,,,,0,,,0,,0.0,,False,False,young
512163,F,True,False,usa,1177,49,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,low_income
512190,F,True,False,usa,1177,66,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
512193,F,False,True,usa,1177,39,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
512197,F,False,False,usa,1177,35,1.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.0,True,True,singles
512249,F,False,False,usa,1177,21,,,,0,,,0,,0.0,,False,False,no_booker
512266,F,False,False,usa,1177,50,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
512271,F,False,False,usa,1177,38,1.6,0.6,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.1666666666666666,True,True,singles
512283,F,False,False,canada,1177,48,1.0,0.4,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,luxus
512302,F,True,True,usa,1177,49,1.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
512303,F,False,True,usa,1177,52,2.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.75,True,True,singles
512322,M,False,False,usa,1177,46,1.5,0.0,False,5,0.0,3.0,5,0.6,0.625,0.4,True,True,luxus
512329,F,True,False,canada,1177,38,1.0,0.0,False,6,0.0,4.0,6,0.6666666666666666,0.75,0.5,True,True,luxus
512377,F,False,True,usa,1177,42,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1428571428571429,0.0,True,True,low_income
512392,F,False,False,usa,1177,44,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,singles
512416,F,False,False,usa,1177,31,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
512418,F,False,True,usa,1177,52,3.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
512443,F,True,True,usa,1177,40,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
512552,F,True,False,canada,1177,50,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
512556,F,True,False,usa,1177,53,1.5,0.75,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.0,True,True,singles
512558,M,True,False,usa,1177,57,2.0,0.6666666666666666,False,4,0.25,4.0,3,1.3333333333333333,0.5,0.0,True,True,luxus
512589,M,False,False,usa,1177,45,1.0,0.0,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,luxus
512596,F,True,False,usa,1177,56,1.0,0.25,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,singles
512598,M,False,False,usa,1177,40,1.2,0.6,False,5,0.0,5.0,5,1.0,0.625,0.0,True,True,luxus
512610,F,False,False,usa,1177,42,1.1666666666666667,0.5,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.1666666666666666,True,True,singles
512623,F,False,False,usa,1177,26,,,,0,,,0,,0.0,,False,False,no_booker
512631,F,False,False,canada,1177,56,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,1.0,True,True,luxus
512671,F,True,False,usa,1177,58,1.0,0.2,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,singles
512677,F,True,False,usa,1177,26,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
512693,F,False,False,usa,1177,39,1.25,0.25,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
512695,F,True,False,usa,1176,49,1.0,0.4,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
512706,F,True,True,usa,1176,55,1.6666666666666667,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.3636363636363636,0.5,True,True,singles
512786,M,False,False,usa,1176,42,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,luxus
512787,F,False,False,usa,1176,53,1.5,0.25,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
512801,F,False,False,usa,1176,55,1.0,0.4285714285714285,False,7,0.0,6.0,7,0.8571428571428571,0.875,0.0,True,True,singles
512831,F,False,False,usa,1176,46,2.0,1.0,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
512835,F,True,False,usa,1176,42,1.8,0.2,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
512880,F,False,False,usa,1176,49,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
512900,F,False,False,usa,1176,34,1.0,0.0,False,4,0.0,1.0,4,0.25,0.4444444444444444,0.5,True,True,singles
512904,F,True,False,usa,1176,65,1.0,1.25,True,5,0.0,3.0,5,0.6,0.625,0.2,True,True,seniors
512928,F,False,False,usa,1176,20,,,,1,1.0,1.0,0,inf,0.0,,False,False,young
512974,F,False,False,canada,1176,19,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,True,True,young
512976,F,False,False,usa,1176,38,2.0,0.5,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,singles
512984,F,False,False,usa,1176,59,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
513004,F,False,False,usa,1176,42,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
513005,F,False,False,usa,1176,30,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
513090,M,False,True,usa,1176,23,1.5,1.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,1.0,True,True,low_income
513091,F,True,False,usa,1176,73,,,,0,,,0,,0.0,,False,False,seniors
513093,F,False,False,usa,1176,57,1.0,0.0,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,singles
513096,F,True,True,usa,1176,31,1.5,1.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,family_travelers
513126,F,False,False,usa,1176,38,1.0,0.4,False,5,0.0,5.0,5,1.0,0.625,0.4,True,True,singles
513206,M,False,False,usa,1176,49,,,,0,,,0,,0.0,,False,False,no_booker
513216,F,True,False,usa,1176,40,1.0,0.5,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.5,True,True,singles
513227,F,True,False,usa,1176,65,1.0,0.0,False,2,0.0,2.0,2,1.0,0.1999999999999999,0.0,True,True,seniors
513233,F,True,True,usa,1176,41,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,low_income
513236,F,True,True,usa,1176,45,1.6666666666666667,0.1666666666666666,False,8,0.0,6.0,8,0.75,1.0,0.125,True,True,singles
513242,F,False,False,usa,1176,31,1.0,0.0,False,2,0.0,2.0,2,1.0,0.1999999999999999,1.0,True,True,low_income
513259,F,True,False,usa,1176,56,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
513296,F,False,False,usa,1176,39,1.3333333333333333,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
513317,F,True,False,usa,1176,57,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,False,low_income
513338,F,True,False,usa,1176,56,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
513339,F,False,False,usa,1176,31,2.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
513345,F,True,True,usa,1176,25,,,,2,0.0,,2,,0.2222222222222222,0.5,False,True,family_travelers
513366,F,False,False,canada,1176,46,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
513402,F,True,True,usa,1176,47,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
513422,F,True,False,usa,1176,44,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
513470,F,True,True,usa,1176,49,,,,0,,,0,,0.0,,False,False,no_booker
513509,F,False,False,usa,1176,38,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,False,low_income
513543,F,False,True,usa,1176,34,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,low_income
513555,F,False,False,usa,1176,47,1.0,0.5,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.0,True,True,singles
513568,F,False,False,canada,1176,62,2.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
513620,F,False,False,canada,1176,19,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,True,True,young
513628,F,True,False,usa,1176,42,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
513638,F,True,True,canada,1176,58,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,luxus
513661,F,False,False,canada,1176,27,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
513683,M,True,False,usa,1176,55,1.0,1.3333333333333333,True,4,0.0,3.0,4,0.75,0.5,0.5,True,True,overcarriers
513714,F,False,False,usa,1176,25,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
513721,F,False,False,usa,1176,43,1.0,0.75,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.0,True,True,singles
513776,F,False,False,usa,1176,68,1.0,0.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,seniors
513800,M,True,True,usa,1176,54,,,,0,,,0,,0.0,,False,False,no_booker
513807,F,True,True,usa,1176,46,1.5,1.5,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
513823,F,True,False,usa,1176,47,,,,0,,,0,,0.0,,False,False,no_booker
513853,F,False,True,usa,1176,50,1.0,0.0,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
513860,F,True,False,canada,1176,66,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,seniors
513869,F,False,True,usa,1176,42,,,,2,0.5,1.0,1,1.0,0.1666666666666666,1.0,False,True,low_income
513917,F,True,True,usa,1176,57,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
513926,M,False,False,usa,1176,39,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,luxus
513933,M,False,False,canada,1176,40,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
513956,F,False,False,canada,1176,30,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,luxus
513967,F,False,False,usa,1176,39,1.0,0.6666666666666666,False,6,0.0,6.0,6,1.0,0.6666666666666667,0.1666666666666666,True,True,singles
513995,F,True,True,usa,1176,40,1.0,0.5,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,singles
514003,F,True,False,usa,1176,39,1.0,1.3333333333333333,True,3,0.0,3.0,3,1.0,0.375,0.0,True,True,overcarriers
514071,F,False,False,usa,1176,40,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
514076,F,True,True,usa,1176,59,1.0,1.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.0,True,True,low_income
514113,F,False,True,usa,1176,19,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,young
514206,F,True,False,usa,1176,37,1.6666666666666667,1.6666666666666667,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
514208,F,False,True,usa,1176,40,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
514215,F,False,False,usa,1176,55,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
514275,F,False,False,canada,1176,32,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,luxus
514324,F,True,False,usa,1176,56,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.3333333333333333,True,True,singles
514344,F,False,False,usa,1176,68,1.0,0.6666666666666666,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.5,True,True,seniors
514395,F,False,False,usa,1176,40,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
514461,F,True,True,usa,1176,37,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,family_travelers
514501,F,True,True,usa,1176,52,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
514526,F,True,True,usa,1176,51,1.2,0.4,False,5,0.0,5.0,5,1.0,0.625,0.6,True,True,singles
514551,F,False,False,usa,1176,25,,,,1,0.0,,1,,0.0999999999999999,1.0,False,True,low_income
514617,F,False,True,usa,1176,41,1.3333333333333333,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
514627,F,False,False,canada,1176,47,1.3333333333333333,0.6666666666666666,False,4,0.25,3.0,3,1.0,0.5,0.0,True,True,luxus
514639,F,True,False,usa,1176,71,,,,0,,,0,,0.0,,False,False,seniors
514642,F,True,False,usa,1176,70,,,,0,,,0,,0.0,,False,False,seniors
514682,F,False,False,usa,1176,45,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.5,True,True,singles
514684,F,False,False,usa,1176,26,,,,0,,,0,,0.0,,False,False,no_booker
514689,M,True,True,usa,1176,45,1.0,0.5,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
514785,F,True,False,usa,1175,48,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
514810,M,False,True,usa,1175,34,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.6666666666666666,True,True,low_income
514876,F,False,False,usa,1175,20,,,,1,0.0,,1,,0.125,0.0,False,True,young
514899,F,False,True,usa,1175,39,1.5,0.8333333333333334,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.6666666666666666,True,True,singles
514925,F,False,False,canada,1175,19,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,young
514926,F,False,False,canada,1175,30,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,luxus
514951,F,False,True,usa,1175,40,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
514953,F,True,False,usa,1175,48,,,,3,0.3333333333333333,1.0,2,0.5,0.2857142857142857,0.5,False,True,low_income
515020,F,False,False,usa,1175,23,1.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,low_income
515030,M,False,False,usa,1175,35,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
515058,F,False,False,canada,1175,52,1.0,0.25,False,5,0.0,4.0,5,0.8,0.625,0.0,True,True,luxus
515060,F,False,False,usa,1175,51,1.0,1.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
515085,F,True,True,usa,1175,62,,,,2,0.5,1.0,1,1.0,0.1428571428571429,0.0,False,True,low_income
515103,F,True,True,usa,1175,53,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
515124,F,False,False,usa,1175,52,1.3333333333333333,0.6666666666666666,False,4,0.25,3.0,3,1.0,0.5,0.0,True,True,singles
515131,F,True,False,usa,1175,49,1.2,0.6,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.2,True,True,singles
515139,F,False,False,usa,1175,38,1.0,0.0,False,3,0.3333333333333333,3.0,2,1.5,0.25,0.0,True,True,low_income
515168,F,False,True,canada,1175,48,,,,2,0.0,,2,,0.2222222222222222,0.0,False,True,low_income
515198,F,False,False,canada,1175,41,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
515205,F,True,False,usa,1175,73,,,,1,1.0,1.0,0,inf,0.0,,False,False,seniors
515243,F,True,False,usa,1175,43,1.25,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
515258,M,False,False,usa,1175,28,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
515274,M,False,False,canada,1175,38,1.0,0.25,False,6,0.0,4.0,6,0.6666666666666666,0.75,0.1666666666666666,True,True,luxus
515398,F,True,True,usa,1175,42,1.5,1.5,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,singles
515421,F,False,False,canada,1175,50,1.25,0.5,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,luxus
515436,F,False,False,usa,1175,24,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
515490,F,True,True,usa,1175,58,1.25,0.25,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.0,True,True,singles
515514,F,True,False,usa,1175,21,,,,0,,,0,,0.0,,False,False,no_booker
515529,F,True,True,usa,1175,45,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
515565,F,False,True,usa,1175,46,1.25,0.75,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
515578,M,False,False,usa,1175,39,1.0,0.6,False,6,0.0,4.0,6,0.6666666666666666,0.75,0.3333333333333333,True,True,luxus
515675,F,False,False,usa,1175,33,1.0,0.0,False,3,0.3333333333333333,1.0,2,0.5,0.2857142857142857,0.5,True,True,low_income
515688,F,True,True,usa,1175,49,1.25,1.25,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
515694,F,False,False,usa,1175,46,1.0,0.5,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.3333333333333333,True,True,singles
515713,F,True,False,usa,1175,44,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.6666666666666666,True,True,singles
515739,F,True,False,usa,1175,50,1.0,0.6666666666666666,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
515764,F,False,True,canada,1175,25,1.0,2.0,True,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,overcarriers
515802,F,False,False,usa,1175,43,1.5,0.75,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
515835,F,True,True,usa,1175,49,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
515908,F,True,True,usa,1175,50,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
515941,F,True,True,usa,1175,49,1.0,0.5,False,4,0.0,1.0,4,0.25,0.5,0.0,True,True,singles
515947,F,False,False,usa,1175,33,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
515953,F,True,False,usa,1175,45,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
516004,F,True,True,usa,1175,53,1.0,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
516039,F,False,False,usa,1175,19,,,,0,,,0,,0.0,,False,False,young
516061,F,True,False,usa,1175,57,1.3333333333333333,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
516089,F,True,True,usa,1175,59,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
516092,M,True,False,usa,1175,40,1.25,1.0,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.25,True,True,luxus
516118,M,True,False,usa,1175,40,1.0,0.0,False,2,0.0,1.0,2,0.5,0.2222222222222222,0.5,True,True,low_income
516144,F,True,True,usa,1175,53,1.0,0.75,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.0,True,True,singles
516150,F,True,True,usa,1175,67,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
516176,O,False,True,usa,1175,53,1.0,0.25,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,luxus
516177,F,False,False,usa,1175,52,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
516178,F,False,True,canada,1175,30,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,luxus
516246,F,False,False,usa,1175,40,1.0,0.75,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,singles
516251,F,True,False,canada,1175,53,1.2857142857142858,0.7142857142857143,False,7,0.0,7.0,7,1.0,0.875,0.2857142857142857,True,True,luxus
516269,F,False,False,usa,1175,39,1.5,0.25,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,singles
516282,F,True,False,canada,1175,44,1.0,1.5,True,2,0.0,2.0,2,1.0,0.25,0.0,True,True,overcarriers
516287,F,True,False,usa,1175,55,1.0,0.0,False,2,0.5,2.0,1,2.0,0.1428571428571429,0.0,True,True,low_income
516375,F,True,False,usa,1175,40,1.0,0.4,False,5,0.0,5.0,5,1.0,0.5555555555555556,0.6,True,True,singles
516418,F,True,False,usa,1175,29,1.5,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
